day,price,sub_category,main_category
2019-06-25,10250,Beras Kualitas Bawah 2,Beras
2019-06-26,10250,Beras Kualitas Bawah 2,Beras
2019-06-27,10250,Beras Kualitas Bawah 2,Beras
2019-06-28,10300,Beras Kualitas Bawah 2,Beras
2019-07-01,10250,Beras Kualitas Bawah 2,Beras
2019-07-02,10250,Beras Kualitas Bawah 2,Beras
2019-07-03,10250,Beras Kualitas Bawah 2,Beras
2019-07-04,10300,Beras Kualitas Bawah 2,Beras
2019-07-05,10250,Beras Kualitas Bawah 2,Beras
2019-07-08,10250,Beras Kualitas Bawah 2,Beras
2019-07-09,10250,Beras Kualitas Bawah 2,Beras
2019-07-10,10250,Beras Kualitas Bawah 2,Beras
2019-07-11,10250,Beras Kualitas Bawah 2,Beras
2019-07-12,10250,Beras Kualitas Bawah 2,Beras
2019-07-15,10250,Beras Kualitas Bawah 2,Beras
2019-07-16,10250,Beras Kualitas Bawah 2,Beras
2019-07-17,10250,Beras Kualitas Bawah 2,Beras
2019-07-18,10250,Beras Kualitas Bawah 2,Beras
2019-07-19,10300,Beras Kualitas Bawah 2,Beras
2019-07-22,10250,Beras Kualitas Bawah 2,Beras
2019-07-23,10250,Beras Kualitas Bawah 2,Beras
2019-07-24,10250,Beras Kualitas Bawah 2,Beras
2019-07-25,10250,Beras Kualitas Bawah 2,Beras
2019-07-26,10300,Beras Kualitas Bawah 2,Beras
2019-07-29,10250,Beras Kualitas Bawah 2,Beras
2019-07-30,10250,Beras Kualitas Bawah 2,Beras
2019-07-31,10250,Beras Kualitas Bawah 2,Beras
2019-08-01,10250,Beras Kualitas Bawah 2,Beras
2019-08-02,10250,Beras Kualitas Bawah 2,Beras
2019-08-05,10250,Beras Kualitas Bawah 2,Beras
2019-08-06,10250,Beras Kualitas Bawah 2,Beras
2019-08-07,10250,Beras Kualitas Bawah 2,Beras
2019-08-08,10250,Beras Kualitas Bawah 2,Beras
2019-08-09,10250,Beras Kualitas Bawah 2,Beras
2019-08-12,10250,Beras Kualitas Bawah 2,Beras
2019-08-13,10250,Beras Kualitas Bawah 2,Beras
2019-08-14,10300,Beras Kualitas Bawah 2,Beras
2019-08-15,10250,Beras Kualitas Bawah 2,Beras
2019-08-16,10300,Beras Kualitas Bawah 2,Beras
2019-08-19,10250,Beras Kualitas Bawah 2,Beras
2019-08-20,10300,Beras Kualitas Bawah 2,Beras
2019-08-21,10300,Beras Kualitas Bawah 2,Beras
2019-08-22,10250,Beras Kualitas Bawah 2,Beras
2019-08-23,10250,Beras Kualitas Bawah 2,Beras
2019-08-26,10250,Beras Kualitas Bawah 2,Beras
2019-08-27,10250,Beras Kualitas Bawah 2,Beras
2019-08-28,10250,Beras Kualitas Bawah 2,Beras
2019-08-29,10250,Beras Kualitas Bawah 2,Beras
2019-08-30,10300,Beras Kualitas Bawah 2,Beras
2019-09-02,10250,Beras Kualitas Bawah 2,Beras
2019-09-03,10250,Beras Kualitas Bawah 2,Beras
2019-09-04,10250,Beras Kualitas Bawah 2,Beras
2019-09-05,10250,Beras Kualitas Bawah 2,Beras
2019-09-06,10250,Beras Kualitas Bawah 2,Beras
2019-09-09,10250,Beras Kualitas Bawah 2,Beras
2019-09-10,10250,Beras Kualitas Bawah 2,Beras
2019-09-11,10250,Beras Kualitas Bawah 2,Beras
2019-09-12,10250,Beras Kualitas Bawah 2,Beras
2019-09-13,10250,Beras Kualitas Bawah 2,Beras
2019-09-16,10250,Beras Kualitas Bawah 2,Beras
2019-09-17,10250,Beras Kualitas Bawah 2,Beras
2019-09-18,10250,Beras Kualitas Bawah 2,Beras
2019-09-19,10250,Beras Kualitas Bawah 2,Beras
2019-09-20,10300,Beras Kualitas Bawah 2,Beras
2019-09-23,10300,Beras Kualitas Bawah 2,Beras
2019-09-24,10300,Beras Kualitas Bawah 2,Beras
2019-09-25,10300,Beras Kualitas Bawah 2,Beras
2019-09-26,10300,Beras Kualitas Bawah 2,Beras
2019-09-27,10300,Beras Kualitas Bawah 2,Beras
2019-09-30,10300,Beras Kualitas Bawah 2,Beras
2019-10-01,10300,Beras Kualitas Bawah 2,Beras
2019-10-02,10300,Beras Kualitas Bawah 2,Beras
2019-10-03,10300,Beras Kualitas Bawah 2,Beras
2019-10-04,10300,Beras Kualitas Bawah 2,Beras
2019-10-07,10300,Beras Kualitas Bawah 2,Beras
2019-10-08,10300,Beras Kualitas Bawah 2,Beras
2019-10-09,10300,Beras Kualitas Bawah 2,Beras
2019-10-10,10300,Beras Kualitas Bawah 2,Beras
2019-10-11,10300,Beras Kualitas Bawah 2,Beras
2019-10-14,10300,Beras Kualitas Bawah 2,Beras
2019-10-15,10300,Beras Kualitas Bawah 2,Beras
2019-10-16,10300,Beras Kualitas Bawah 2,Beras
2019-10-17,10300,Beras Kualitas Bawah 2,Beras
2019-10-18,10300,Beras Kualitas Bawah 2,Beras
2019-10-21,10300,Beras Kualitas Bawah 2,Beras
2019-10-22,10300,Beras Kualitas Bawah 2,Beras
2019-10-23,10300,Beras Kualitas Bawah 2,Beras
2019-10-24,10300,Beras Kualitas Bawah 2,Beras
2019-10-25,10350,Beras Kualitas Bawah 2,Beras
2019-10-28,10300,Beras Kualitas Bawah 2,Beras
2019-10-29,10350,Beras Kualitas Bawah 2,Beras
2019-10-30,10350,Beras Kualitas Bawah 2,Beras
2019-10-31,10300,Beras Kualitas Bawah 2,Beras
2019-11-01,10300,Beras Kualitas Bawah 2,Beras
2019-11-04,10350,Beras Kualitas Bawah 2,Beras
2019-11-05,10300,Beras Kualitas Bawah 2,Beras
2019-11-06,10300,Beras Kualitas Bawah 2,Beras
2019-11-07,10350,Beras Kualitas Bawah 2,Beras
2019-11-08,10350,Beras Kualitas Bawah 2,Beras
2019-11-11,10350,Beras Kualitas Bawah 2,Beras
2019-11-12,10350,Beras Kualitas Bawah 2,Beras
2019-11-13,10350,Beras Kualitas Bawah 2,Beras
2019-11-14,10350,Beras Kualitas Bawah 2,Beras
2019-11-15,10400,Beras Kualitas Bawah 2,Beras
2019-11-18,10350,Beras Kualitas Bawah 2,Beras
2019-11-19,10350,Beras Kualitas Bawah 2,Beras
2019-11-20,10350,Beras Kualitas Bawah 2,Beras
2019-11-21,10350,Beras Kualitas Bawah 2,Beras
2019-11-22,10350,Beras Kualitas Bawah 2,Beras
2019-11-25,10350,Beras Kualitas Bawah 2,Beras
2019-11-26,10350,Beras Kualitas Bawah 2,Beras
2019-11-27,10350,Beras Kualitas Bawah 2,Beras
2019-11-28,10350,Beras Kualitas Bawah 2,Beras
2019-11-29,10350,Beras Kualitas Bawah 2,Beras
2019-12-02,10350,Beras Kualitas Bawah 2,Beras
2019-12-03,10350,Beras Kualitas Bawah 2,Beras
2019-12-04,10350,Beras Kualitas Bawah 2,Beras
2019-12-05,10350,Beras Kualitas Bawah 2,Beras
2019-12-06,10350,Beras Kualitas Bawah 2,Beras
2019-12-09,10300,Beras Kualitas Bawah 2,Beras
2019-12-10,10350,Beras Kualitas Bawah 2,Beras
2019-12-11,10300,Beras Kualitas Bawah 2,Beras
2019-12-12,10350,Beras Kualitas Bawah 2,Beras
2019-12-13,10350,Beras Kualitas Bawah 2,Beras
2019-12-16,10300,Beras Kualitas Bawah 2,Beras
2019-12-17,10350,Beras Kualitas Bawah 2,Beras
2019-12-18,10350,Beras Kualitas Bawah 2,Beras
2019-12-19,10350,Beras Kualitas Bawah 2,Beras
2019-12-20,10350,Beras Kualitas Bawah 2,Beras
2019-12-23,10350,Beras Kualitas Bawah 2,Beras
2019-12-26,10350,Beras Kualitas Bawah 2,Beras
2019-12-27,10350,Beras Kualitas Bawah 2,Beras
2019-12-30,10350,Beras Kualitas Bawah 2,Beras
2019-12-31,10350,Beras Kualitas Bawah 2,Beras
2019-01-02,11900,Beras Kualitas Medium 1,Beras
2019-01-03,11900,Beras Kualitas Medium 1,Beras
2019-01-04,11900,Beras Kualitas Medium 1,Beras
2019-01-07,11950,Beras Kualitas Medium 1,Beras
2019-01-08,11950,Beras Kualitas Medium 1,Beras
2019-01-09,11950,Beras Kualitas Medium 1,Beras
2019-01-10,11950,Beras Kualitas Medium 1,Beras
2019-01-11,11950,Beras Kualitas Medium 1,Beras
2019-01-14,11950,Beras Kualitas Medium 1,Beras
2019-01-15,11950,Beras Kualitas Medium 1,Beras
2019-01-16,11950,Beras Kualitas Medium 1,Beras
2019-01-17,11950,Beras Kualitas Medium 1,Beras
2019-01-18,11950,Beras Kualitas Medium 1,Beras
2019-01-21,11950,Beras Kualitas Medium 1,Beras
2019-01-22,11950,Beras Kualitas Medium 1,Beras
2019-01-23,11950,Beras Kualitas Medium 1,Beras
2019-01-24,12000,Beras Kualitas Medium 1,Beras
2019-01-25,12000,Beras Kualitas Medium 1,Beras
2019-01-28,12000,Beras Kualitas Medium 1,Beras
2019-01-29,12000,Beras Kualitas Medium 1,Beras
2019-01-30,12050,Beras Kualitas Medium 1,Beras
2019-01-31,12000,Beras Kualitas Medium 1,Beras
2019-02-01,12050,Beras Kualitas Medium 1,Beras
2019-02-04,12050,Beras Kualitas Medium 1,Beras
2019-02-06,12050,Beras Kualitas Medium 1,Beras
2019-02-07,12000,Beras Kualitas Medium 1,Beras
2019-02-08,12050,Beras Kualitas Medium 1,Beras
2019-02-11,12050,Beras Kualitas Medium 1,Beras
2019-02-12,12050,Beras Kualitas Medium 1,Beras
2019-02-13,12050,Beras Kualitas Medium 1,Beras
2019-02-14,12050,Beras Kualitas Medium 1,Beras
2019-02-15,12050,Beras Kualitas Medium 1,Beras
2019-02-18,12050,Beras Kualitas Medium 1,Beras
2019-02-19,12000,Beras Kualitas Medium 1,Beras
2019-02-20,12000,Beras Kualitas Medium 1,Beras
2019-02-21,12000,Beras Kualitas Medium 1,Beras
2019-02-22,12050,Beras Kualitas Medium 1,Beras
2019-02-25,12000,Beras Kualitas Medium 1,Beras
2019-02-26,12000,Beras Kualitas Medium 1,Beras
2019-02-27,12000,Beras Kualitas Medium 1,Beras
2019-02-28,12000,Beras Kualitas Medium 1,Beras
2019-03-01,12000,Beras Kualitas Medium 1,Beras
2019-03-04,12000,Beras Kualitas Medium 1,Beras
2019-03-05,11950,Beras Kualitas Medium 1,Beras
2019-03-06,11950,Beras Kualitas Medium 1,Beras
2019-03-08,11950,Beras Kualitas Medium 1,Beras
2019-03-11,11950,Beras Kualitas Medium 1,Beras
2019-03-12,11950,Beras Kualitas Medium 1,Beras
2019-03-13,11900,Beras Kualitas Medium 1,Beras
2019-03-14,11900,Beras Kualitas Medium 1,Beras
2019-03-15,11900,Beras Kualitas Medium 1,Beras
2019-03-18,11900,Beras Kualitas Medium 1,Beras
2019-03-19,11900,Beras Kualitas Medium 1,Beras
2019-03-20,11850,Beras Kualitas Medium 1,Beras
2019-03-21,11900,Beras Kualitas Medium 1,Beras
2019-03-22,11900,Beras Kualitas Medium 1,Beras
2019-03-25,11900,Beras Kualitas Medium 1,Beras
2019-03-26,11850,Beras Kualitas Medium 1,Beras
2019-03-27,11850,Beras Kualitas Medium 1,Beras
2019-03-28,11850,Beras Kualitas Medium 1,Beras
2019-03-29,11850,Beras Kualitas Medium 1,Beras
2019-04-01,11850,Beras Kualitas Medium 1,Beras
2019-04-02,11850,Beras Kualitas Medium 1,Beras
2019-04-04,11850,Beras Kualitas Medium 1,Beras
2019-04-05,11800,Beras Kualitas Medium 1,Beras
2019-04-08,12100,Beras Kualitas Medium 1,Beras
2019-04-09,11800,Beras Kualitas Medium 1,Beras
2019-04-10,11800,Beras Kualitas Medium 1,Beras
2019-04-11,11800,Beras Kualitas Medium 1,Beras
2019-04-12,11800,Beras Kualitas Medium 1,Beras
2019-04-15,11750,Beras Kualitas Medium 1,Beras
2019-04-16,11750,Beras Kualitas Medium 1,Beras
2019-04-17,12700,Beras Kualitas Medium 1,Beras
2019-04-18,11850,Beras Kualitas Medium 1,Beras
2019-04-22,11750,Beras Kualitas Medium 1,Beras
2019-04-23,11750,Beras Kualitas Medium 1,Beras
2019-04-24,11750,Beras Kualitas Medium 1,Beras
2019-04-25,11750,Beras Kualitas Medium 1,Beras
2019-04-26,11750,Beras Kualitas Medium 1,Beras
2019-04-29,11750,Beras Kualitas Medium 1,Beras
2019-04-30,11750,Beras Kualitas Medium 1,Beras
2019-05-02,11750,Beras Kualitas Medium 1,Beras
2019-05-03,11750,Beras Kualitas Medium 1,Beras
2019-05-06,11750,Beras Kualitas Medium 1,Beras
2019-05-07,11750,Beras Kualitas Medium 1,Beras
2019-05-08,11750,Beras Kualitas Medium 1,Beras
2019-05-09,11750,Beras Kualitas Medium 1,Beras
2019-05-10,11750,Beras Kualitas Medium 1,Beras
2019-05-13,11800,Beras Kualitas Medium 1,Beras
2019-05-14,11800,Beras Kualitas Medium 1,Beras
2019-05-15,11850,Beras Kualitas Medium 1,Beras
2019-05-16,11750,Beras Kualitas Medium 1,Beras
2019-05-17,11750,Beras Kualitas Medium 1,Beras
2019-05-20,11750,Beras Kualitas Medium 1,Beras
2019-05-21,11800,Beras Kualitas Medium 1,Beras
2019-05-22,11750,Beras Kualitas Medium 1,Beras
2019-05-23,11750,Beras Kualitas Medium 1,Beras
2019-05-24,11750,Beras Kualitas Medium 1,Beras
2019-05-27,11750,Beras Kualitas Medium 1,Beras
2019-05-28,11700,Beras Kualitas Medium 1,Beras
2019-05-29,11750,Beras Kualitas Medium 1,Beras
2019-05-31,11750,Beras Kualitas Medium 1,Beras
2019-06-03,11800,Beras Kualitas Medium 1,Beras
2019-06-04,11800,Beras Kualitas Medium 1,Beras
2019-06-06,13250,Beras Kualitas Medium 1,Beras
2019-06-07,11400,Beras Kualitas Medium 1,Beras
2019-06-10,11750,Beras Kualitas Medium 1,Beras
2019-06-11,11750,Beras Kualitas Medium 1,Beras
2019-06-12,11700,Beras Kualitas Medium 1,Beras
2019-06-13,11750,Beras Kualitas Medium 1,Beras
2019-06-14,11750,Beras Kualitas Medium 1,Beras
2019-06-17,11800,Beras Kualitas Medium 1,Beras
2019-06-18,11800,Beras Kualitas Medium 1,Beras
2019-06-19,11800,Beras Kualitas Medium 1,Beras
2019-06-20,11800,Beras Kualitas Medium 1,Beras
2019-06-21,11800,Beras Kualitas Medium 1,Beras
2019-06-24,11800,Beras Kualitas Medium 1,Beras
2019-06-25,11800,Beras Kualitas Medium 1,Beras
2019-06-26,11800,Beras Kualitas Medium 1,Beras
2019-06-27,11800,Beras Kualitas Medium 1,Beras
2019-06-28,11800,Beras Kualitas Medium 1,Beras
2019-07-01,11800,Beras Kualitas Medium 1,Beras
2019-07-02,11800,Beras Kualitas Medium 1,Beras
2019-07-03,11800,Beras Kualitas Medium 1,Beras
2019-07-04,11850,Beras Kualitas Medium 1,Beras
2019-07-05,11800,Beras Kualitas Medium 1,Beras
2019-07-08,11800,Beras Kualitas Medium 1,Beras
2019-07-09,11800,Beras Kualitas Medium 1,Beras
2019-07-10,11800,Beras Kualitas Medium 1,Beras
2019-07-11,11800,Beras Kualitas Medium 1,Beras
2019-07-12,11800,Beras Kualitas Medium 1,Beras
2019-07-15,11800,Beras Kualitas Medium 1,Beras
2019-07-16,11800,Beras Kualitas Medium 1,Beras
2019-07-17,11800,Beras Kualitas Medium 1,Beras
2019-07-18,11800,Beras Kualitas Medium 1,Beras
2019-07-19,11850,Beras Kualitas Medium 1,Beras
2019-07-22,11800,Beras Kualitas Medium 1,Beras
2019-07-23,11850,Beras Kualitas Medium 1,Beras
2019-07-24,11850,Beras Kualitas Medium 1,Beras
2019-07-25,11850,Beras Kualitas Medium 1,Beras
2019-07-26,11800,Beras Kualitas Medium 1,Beras
2019-07-29,11800,Beras Kualitas Medium 1,Beras
2019-07-30,11800,Beras Kualitas Medium 1,Beras
2019-07-31,11800,Beras Kualitas Medium 1,Beras
2019-08-01,11800,Beras Kualitas Medium 1,Beras
2019-08-02,11800,Beras Kualitas Medium 1,Beras
2019-08-05,11800,Beras Kualitas Medium 1,Beras
2019-08-06,11800,Beras Kualitas Medium 1,Beras
2019-08-07,11800,Beras Kualitas Medium 1,Beras
2019-08-08,11800,Beras Kualitas Medium 1,Beras
2019-08-09,11800,Beras Kualitas Medium 1,Beras
2019-08-12,11800,Beras Kualitas Medium 1,Beras
2019-08-13,11800,Beras Kualitas Medium 1,Beras
2019-08-14,11850,Beras Kualitas Medium 1,Beras
2019-08-15,11800,Beras Kualitas Medium 1,Beras
2019-08-16,11850,Beras Kualitas Medium 1,Beras
2019-08-19,11800,Beras Kualitas Medium 1,Beras
2019-08-20,11850,Beras Kualitas Medium 1,Beras
2019-08-21,11850,Beras Kualitas Medium 1,Beras
2019-08-22,11800,Beras Kualitas Medium 1,Beras
2019-08-23,11800,Beras Kualitas Medium 1,Beras
2019-08-26,11800,Beras Kualitas Medium 1,Beras
2019-08-27,11800,Beras Kualitas Medium 1,Beras
2019-08-28,11800,Beras Kualitas Medium 1,Beras
2019-08-29,11800,Beras Kualitas Medium 1,Beras
2019-08-30,11850,Beras Kualitas Medium 1,Beras
2019-09-02,11800,Beras Kualitas Medium 1,Beras
2019-09-03,11800,Beras Kualitas Medium 1,Beras
2019-09-04,11800,Beras Kualitas Medium 1,Beras
2019-09-05,11800,Beras Kualitas Medium 1,Beras
2019-09-06,11800,Beras Kualitas Medium 1,Beras
2019-09-09,11800,Beras Kualitas Medium 1,Beras
2019-09-10,11800,Beras Kualitas Medium 1,Beras
2019-09-11,11800,Beras Kualitas Medium 1,Beras
2019-09-12,11800,Beras Kualitas Medium 1,Beras
2019-09-13,11800,Beras Kualitas Medium 1,Beras
2019-09-16,11800,Beras Kualitas Medium 1,Beras
2019-09-17,11800,Beras Kualitas Medium 1,Beras
2019-09-18,11800,Beras Kualitas Medium 1,Beras
2019-09-19,11800,Beras Kualitas Medium 1,Beras
2019-09-20,11800,Beras Kualitas Medium 1,Beras
2019-09-23,11800,Beras Kualitas Medium 1,Beras
2019-09-24,11800,Beras Kualitas Medium 1,Beras
2019-09-25,11800,Beras Kualitas Medium 1,Beras
2019-09-26,11800,Beras Kualitas Medium 1,Beras
2019-09-27,11800,Beras Kualitas Medium 1,Beras
2019-09-30,11800,Beras Kualitas Medium 1,Beras
2019-10-01,11800,Beras Kualitas Medium 1,Beras
2019-10-02,11800,Beras Kualitas Medium 1,Beras
2019-10-03,11800,Beras Kualitas Medium 1,Beras
2019-10-04,11800,Beras Kualitas Medium 1,Beras
2019-10-07,11800,Beras Kualitas Medium 1,Beras
2019-10-08,11800,Beras Kualitas Medium 1,Beras
2019-10-09,11800,Beras Kualitas Medium 1,Beras
2019-10-10,11800,Beras Kualitas Medium 1,Beras
2019-10-11,11800,Beras Kualitas Medium 1,Beras
2019-10-14,11800,Beras Kualitas Medium 1,Beras
2019-10-15,11800,Beras Kualitas Medium 1,Beras
2019-10-16,11850,Beras Kualitas Medium 1,Beras
2019-10-17,11800,Beras Kualitas Medium 1,Beras
2019-10-18,11800,Beras Kualitas Medium 1,Beras
2019-10-21,11800,Beras Kualitas Medium 1,Beras
2019-10-22,11800,Beras Kualitas Medium 1,Beras
2019-10-23,11800,Beras Kualitas Medium 1,Beras
2019-10-24,11800,Beras Kualitas Medium 1,Beras
2019-10-25,11750,Beras Kualitas Medium 1,Beras
2019-10-28,11800,Beras Kualitas Medium 1,Beras
2019-10-29,11800,Beras Kualitas Medium 1,Beras
2019-10-30,11800,Beras Kualitas Medium 1,Beras
2019-10-31,11850,Beras Kualitas Medium 1,Beras
2019-11-01,11800,Beras Kualitas Medium 1,Beras
2019-11-04,11800,Beras Kualitas Medium 1,Beras
2019-11-05,11800,Beras Kualitas Medium 1,Beras
2019-11-06,11800,Beras Kualitas Medium 1,Beras
2019-11-07,11700,Beras Kualitas Medium 1,Beras
2019-11-08,11750,Beras Kualitas Medium 1,Beras
2019-11-11,11800,Beras Kualitas Medium 1,Beras
2019-11-12,11800,Beras Kualitas Medium 1,Beras
2019-11-13,11800,Beras Kualitas Medium 1,Beras
2019-11-14,11800,Beras Kualitas Medium 1,Beras
2019-11-15,11850,Beras Kualitas Medium 1,Beras
2019-11-18,11800,Beras Kualitas Medium 1,Beras
2019-11-19,11800,Beras Kualitas Medium 1,Beras
2019-11-20,11800,Beras Kualitas Medium 1,Beras
2019-11-21,11800,Beras Kualitas Medium 1,Beras
2019-11-22,11800,Beras Kualitas Medium 1,Beras
2019-11-25,11800,Beras Kualitas Medium 1,Beras
2019-11-26,11800,Beras Kualitas Medium 1,Beras
2019-11-27,11800,Beras Kualitas Medium 1,Beras
2019-11-28,11800,Beras Kualitas Medium 1,Beras
2019-11-29,11800,Beras Kualitas Medium 1,Beras
2019-12-02,11800,Beras Kualitas Medium 1,Beras
2019-12-03,11800,Beras Kualitas Medium 1,Beras
2019-12-04,11800,Beras Kualitas Medium 1,Beras
2019-12-05,11800,Beras Kualitas Medium 1,Beras
2019-12-06,11800,Beras Kualitas Medium 1,Beras
2019-12-09,11800,Beras Kualitas Medium 1,Beras
2019-12-10,11800,Beras Kualitas Medium 1,Beras
2019-12-11,11900,Beras Kualitas Medium 1,Beras
2019-12-12,11800,Beras Kualitas Medium 1,Beras
2019-12-13,11800,Beras Kualitas Medium 1,Beras
2019-12-16,11800,Beras Kualitas Medium 1,Beras
2019-12-17,11800,Beras Kualitas Medium 1,Beras
2019-12-18,11800,Beras Kualitas Medium 1,Beras
2019-12-19,11800,Beras Kualitas Medium 1,Beras
2019-12-20,11800,Beras Kualitas Medium 1,Beras
2019-12-23,11850,Beras Kualitas Medium 1,Beras
2019-12-26,11850,Beras Kualitas Medium 1,Beras
2019-12-27,11850,Beras Kualitas Medium 1,Beras
2019-12-30,11850,Beras Kualitas Medium 1,Beras
2019-12-31,11800,Beras Kualitas Medium 1,Beras
2019-01-02,11750,Beras Kualitas Medium 2,Beras
2019-01-03,11750,Beras Kualitas Medium 2,Beras
2019-01-04,11750,Beras Kualitas Medium 2,Beras
2019-01-07,11750,Beras Kualitas Medium 2,Beras
2019-01-08,11750,Beras Kualitas Medium 2,Beras
2019-01-09,11750,Beras Kualitas Medium 2,Beras
2019-01-10,11750,Beras Kualitas Medium 2,Beras
2019-01-11,11750,Beras Kualitas Medium 2,Beras
2019-01-14,11800,Beras Kualitas Medium 2,Beras
2019-01-15,11800,Beras Kualitas Medium 2,Beras
2019-01-16,11800,Beras Kualitas Medium 2,Beras
2019-01-17,11800,Beras Kualitas Medium 2,Beras
2019-01-18,11800,Beras Kualitas Medium 2,Beras
2019-01-21,11800,Beras Kualitas Medium 2,Beras
2019-01-22,11800,Beras Kualitas Medium 2,Beras
2019-01-23,11850,Beras Kualitas Medium 2,Beras
2019-01-24,11850,Beras Kualitas Medium 2,Beras
2019-01-25,11850,Beras Kualitas Medium 2,Beras
2019-01-28,11850,Beras Kualitas Medium 2,Beras
2019-01-29,11850,Beras Kualitas Medium 2,Beras
2019-01-30,11850,Beras Kualitas Medium 2,Beras
2019-01-31,11850,Beras Kualitas Medium 2,Beras
2019-02-01,11850,Beras Kualitas Medium 2,Beras
2019-02-04,11850,Beras Kualitas Medium 2,Beras
2019-02-06,11850,Beras Kualitas Medium 2,Beras
2019-02-07,11800,Beras Kualitas Medium 2,Beras
2019-02-08,11850,Beras Kualitas Medium 2,Beras
2019-02-11,11800,Beras Kualitas Medium 2,Beras
2019-02-12,11850,Beras Kualitas Medium 2,Beras
2019-02-13,11850,Beras Kualitas Medium 2,Beras
2019-02-14,11850,Beras Kualitas Medium 2,Beras
2019-02-15,11800,Beras Kualitas Medium 2,Beras
2019-02-18,11850,Beras Kualitas Medium 2,Beras
2019-02-19,11800,Beras Kualitas Medium 2,Beras
2019-02-20,11800,Beras Kualitas Medium 2,Beras
2019-02-21,11800,Beras Kualitas Medium 2,Beras
2019-02-22,11800,Beras Kualitas Medium 2,Beras
2019-02-25,11800,Beras Kualitas Medium 2,Beras
2019-02-26,11800,Beras Kualitas Medium 2,Beras
2019-02-27,11750,Beras Kualitas Medium 2,Beras
2019-02-28,11800,Beras Kualitas Medium 2,Beras
2019-03-01,11750,Beras Kualitas Medium 2,Beras
2019-03-04,11750,Beras Kualitas Medium 2,Beras
2019-03-05,11800,Beras Kualitas Medium 2,Beras
2019-03-06,11800,Beras Kualitas Medium 2,Beras
2019-03-08,11750,Beras Kualitas Medium 2,Beras
2019-03-11,11750,Beras Kualitas Medium 2,Beras
2019-03-12,11800,Beras Kualitas Medium 2,Beras
2019-03-13,11750,Beras Kualitas Medium 2,Beras
2019-03-14,11750,Beras Kualitas Medium 2,Beras
2019-03-15,11750,Beras Kualitas Medium 2,Beras
2019-03-18,11700,Beras Kualitas Medium 2,Beras
2019-03-19,11700,Beras Kualitas Medium 2,Beras
2019-03-20,11650,Beras Kualitas Medium 2,Beras
2019-03-21,11700,Beras Kualitas Medium 2,Beras
2019-03-22,11700,Beras Kualitas Medium 2,Beras
2019-03-25,11700,Beras Kualitas Medium 2,Beras
2019-03-26,11700,Beras Kualitas Medium 2,Beras
2019-03-27,11700,Beras Kualitas Medium 2,Beras
2019-03-28,11650,Beras Kualitas Medium 2,Beras
2019-03-29,11650,Beras Kualitas Medium 2,Beras
2019-04-01,11650,Beras Kualitas Medium 2,Beras
2019-04-02,11650,Beras Kualitas Medium 2,Beras
2019-04-04,11650,Beras Kualitas Medium 2,Beras
2019-04-05,11600,Beras Kualitas Medium 2,Beras
2019-04-08,11600,Beras Kualitas Medium 2,Beras
2019-04-09,11600,Beras Kualitas Medium 2,Beras
2019-04-10,11600,Beras Kualitas Medium 2,Beras
2019-04-11,11600,Beras Kualitas Medium 2,Beras
2019-04-12,11600,Beras Kualitas Medium 2,Beras
2019-04-15,11600,Beras Kualitas Medium 2,Beras
2019-04-16,11550,Beras Kualitas Medium 2,Beras
2019-04-17,12550,Beras Kualitas Medium 2,Beras
2019-04-18,11600,Beras Kualitas Medium 2,Beras
2019-04-22,11550,Beras Kualitas Medium 2,Beras
2019-04-23,11550,Beras Kualitas Medium 2,Beras
2019-04-24,11550,Beras Kualitas Medium 2,Beras
2019-04-25,11550,Beras Kualitas Medium 2,Beras
2019-04-26,11550,Beras Kualitas Medium 2,Beras
2019-04-29,11550,Beras Kualitas Medium 2,Beras
2019-04-30,11550,Beras Kualitas Medium 2,Beras
2019-05-02,11550,Beras Kualitas Medium 2,Beras
2019-05-03,11550,Beras Kualitas Medium 2,Beras
2019-05-06,11550,Beras Kualitas Medium 2,Beras
2019-05-07,11550,Beras Kualitas Medium 2,Beras
2019-05-08,11550,Beras Kualitas Medium 2,Beras
2019-05-09,11550,Beras Kualitas Medium 2,Beras
2019-05-10,11550,Beras Kualitas Medium 2,Beras
2019-05-13,11550,Beras Kualitas Medium 2,Beras
2019-05-14,11550,Beras Kualitas Medium 2,Beras
2019-05-15,11550,Beras Kualitas Medium 2,Beras
2019-05-16,11550,Beras Kualitas Medium 2,Beras
2019-05-17,11550,Beras Kualitas Medium 2,Beras
2019-05-20,11500,Beras Kualitas Medium 2,Beras
2019-05-21,11550,Beras Kualitas Medium 2,Beras
2019-05-22,11550,Beras Kualitas Medium 2,Beras
2019-05-23,11500,Beras Kualitas Medium 2,Beras
2019-05-24,11500,Beras Kualitas Medium 2,Beras
2019-05-27,11550,Beras Kualitas Medium 2,Beras
2019-05-28,11450,Beras Kualitas Medium 2,Beras
2019-05-29,11550,Beras Kualitas Medium 2,Beras
2019-05-31,11550,Beras Kualitas Medium 2,Beras
2019-06-03,11550,Beras Kualitas Medium 2,Beras
